Connecting to host 10.100.0.19, port 5201
[  5] local 10.100.0.4 port 44124 connected to 10.100.0.19 port 5201
[  7] local 10.100.0.4 port 44126 connected to 10.100.0.19 port 5201
[  9] local 10.100.0.4 port 44132 connected to 10.100.0.19 port 5201
[ 11] local 10.100.0.4 port 44136 connected to 10.100.0.19 port 5201
[ 13] local 10.100.0.4 port 44142 connected to 10.100.0.19 port 5201
[ 15] local 10.100.0.4 port 44158 connected to 10.100.0.19 port 5201
[ 17] local 10.100.0.4 port 44162 connected to 10.100.0.19 port 5201
[ 19] local 10.100.0.4 port 44164 connected to 10.100.0.19 port 5201
[ 21] local 10.100.0.4 port 44166 connected to 10.100.0.19 port 5201
[ 23] local 10.100.0.4 port 44176 connected to 10.100.0.19 port 5201
[ 25] local 10.100.0.4 port 44192 connected to 10.100.0.19 port 5201
[ 27] local 10.100.0.4 port 44198 connected to 10.100.0.19 port 5201
[ 29] local 10.100.0.4 port 44200 connected to 10.100.0.19 port 5201
[ 31] local 10.100.0.4 port 44208 connected to 10.100.0.19 port 5201
[ 33] local 10.100.0.4 port 44212 connected to 10.100.0.19 port 5201
[ 35] local 10.100.0.4 port 44214 connected to 10.100.0.19 port 5201
[ 37] local 10.100.0.4 port 44218 connected to 10.100.0.19 port 5201
[ 39] local 10.100.0.4 port 44228 connected to 10.100.0.19 port 5201
[ 41] local 10.100.0.4 port 44234 connected to 10.100.0.19 port 5201
[ 43] local 10.100.0.4 port 44236 connected to 10.100.0.19 port 5201
[ 45] local 10.100.0.4 port 44244 connected to 10.100.0.19 port 5201
[ 47] local 10.100.0.4 port 44260 connected to 10.100.0.19 port 5201
[ 49] local 10.100.0.4 port 44272 connected to 10.100.0.19 port 5201
[ 51] local 10.100.0.4 port 44284 connected to 10.100.0.19 port 5201
[ 53] local 10.100.0.4 port 44288 connected to 10.100.0.19 port 5201
[ 55] local 10.100.0.4 port 44300 connected to 10.100.0.19 port 5201
[ 57] local 10.100.0.4 port 44304 connected to 10.100.0.19 port 5201
[ 59] local 10.100.0.4 port 44310 connected to 10.100.0.19 port 5201
[ 61] local 10.100.0.4 port 44324 connected to 10.100.0.19 port 5201
[ 63] local 10.100.0.4 port 44326 connected to 10.100.0.19 port 5201
[ 65] local 10.100.0.4 port 44340 connected to 10.100.0.19 port 5201
[ 67] local 10.100.0.4 port 44352 connected to 10.100.0.19 port 5201
[ ID] Interval           Transfer     Bitrate         Retr  Cwnd
[  5]   0.00-1.00   sec   187 MBytes  1.57 Gbits/sec   12    551 KBytes       
[  7]   0.00-1.00   sec   256 KBytes  2.09 Mbits/sec    3   8.74 KBytes       
[  9]   0.00-1.00   sec   256 KBytes  2.09 Mbits/sec    5   8.74 KBytes       
[ 11]   0.00-1.00   sec   256 KBytes  2.09 Mbits/sec    3   8.74 KBytes       
[ 13]   0.00-1.00   sec   181 MBytes  1.52 Gbits/sec    4    568 KBytes       
[ 15]   0.00-1.00   sec   256 KBytes  2.09 Mbits/sec    3   8.74 KBytes       
[ 17]   0.00-1.00   sec   325 MBytes  2.72 Gbits/sec    7    856 KBytes       
[ 19]   0.00-1.00   sec   256 KBytes  2.09 Mbits/sec    3   8.74 KBytes       
[ 21]   0.00-1.00   sec   231 MBytes  1.94 Gbits/sec   21    673 KBytes       
[ 23]   0.00-1.00   sec   660 MBytes  5.53 Gbits/sec   23   1.43 MBytes       
[ 25]   0.00-1.00   sec   256 KBytes  2.09 Mbits/sec    4   8.74 KBytes       
[ 27]   0.00-1.00   sec   354 MBytes  2.96 Gbits/sec    2    926 KBytes       
[ 29]   0.00-1.00   sec   384 KBytes  3.14 Mbits/sec   20   17.5 KBytes       
[ 31]   0.00-1.00   sec   236 MBytes  1.97 Gbits/sec   19    734 KBytes       
[ 33]   0.00-1.00   sec   231 MBytes  1.94 Gbits/sec   18    629 KBytes       
[ 35]   0.00-1.00   sec   256 KBytes  2.09 Mbits/sec    3   8.74 KBytes       
[ 37]   0.00-1.00   sec   512 KBytes  4.19 Mbits/sec   28   8.74 KBytes       
[ 39]   0.00-1.00   sec   651 MBytes  5.46 Gbits/sec   12   1.58 MBytes       
[ 41]   0.00-1.00   sec   256 KBytes  2.09 Mbits/sec    3   8.74 KBytes       
[ 43]   0.00-1.00   sec   171 MBytes  1.43 Gbits/sec   13    551 KBytes       
[ 45]   0.00-1.00   sec   256 KBytes  2.09 Mbits/sec    3   8.74 KBytes       
[ 47]   0.00-1.00   sec   226 MBytes  1.90 Gbits/sec    5    620 KBytes       
[ 49]   0.00-1.00   sec   256 KBytes  2.09 Mbits/sec    3   8.74 KBytes       
[ 51]   0.00-1.00   sec   256 KBytes  2.09 Mbits/sec    3   8.74 KBytes       
[ 53]   0.00-1.00   sec   256 KBytes  2.09 Mbits/sec    3   8.74 KBytes       
[ 55]   0.00-1.00   sec   256 KBytes  2.09 Mbits/sec    3   8.74 KBytes       
[ 57]   0.00-1.00   sec   638 MBytes  5.34 Gbits/sec   11   1.80 MBytes       
[ 59]   0.00-1.00   sec   256 KBytes  2.09 Mbits/sec    3   8.74 KBytes       
[ 61]   0.00-1.00   sec   256 KBytes  2.09 Mbits/sec    3   8.74 KBytes       
[ 63]   0.00-1.00   sec   172 MBytes  1.44 Gbits/sec    2    551 KBytes       
[ 65]   0.00-1.00   sec   233 MBytes  1.95 Gbits/sec    2    638 KBytes       
[ 67]   0.00-1.00   sec   229 MBytes  1.92 Gbits/sec   13    612 KBytes       
[SUM]   0.00-1.00   sec  4.62 GBytes  39.6 Gbits/sec  260             
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]   1.00-2.00   sec   168 MBytes  1.41 Gbits/sec    0    551 KBytes       
[  7]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    1   8.74 KBytes       
[  9]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    1   8.74 KBytes       
[ 11]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    1   8.74 KBytes       
[ 13]   1.00-2.00   sec   167 MBytes  1.40 Gbits/sec    0    577 KBytes       
[ 15]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    1   8.74 KBytes       
[ 17]   1.00-2.00   sec   335 MBytes  2.81 Gbits/sec    0    865 KBytes       
[ 19]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    1   8.74 KBytes       
[ 21]   1.00-2.00   sec   223 MBytes  1.87 Gbits/sec    0    673 KBytes       
[ 23]   1.00-2.00   sec   670 MBytes  5.62 Gbits/sec    0   1.45 MBytes       
[ 25]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    1   8.74 KBytes       
[ 27]   1.00-2.00   sec   335 MBytes  2.81 Gbits/sec    0    926 KBytes       
[ 29]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    3   8.74 KBytes       
[ 31]   1.00-2.00   sec   223 MBytes  1.87 Gbits/sec    0    734 KBytes       
