Connecting to host 10.100.0.19, port 5201
[  5] local 10.100.0.4 port 53822 connected to 10.100.0.19 port 5201
[  7] local 10.100.0.4 port 53826 connected to 10.100.0.19 port 5201
[  9] local 10.100.0.4 port 53840 connected to 10.100.0.19 port 5201
[ 11] local 10.100.0.4 port 53842 connected to 10.100.0.19 port 5201
[ 13] local 10.100.0.4 port 53858 connected to 10.100.0.19 port 5201
[ 15] local 10.100.0.4 port 53866 connected to 10.100.0.19 port 5201
[ 17] local 10.100.0.4 port 53874 connected to 10.100.0.19 port 5201
[ 19] local 10.100.0.4 port 53882 connected to 10.100.0.19 port 5201
[ 21] local 10.100.0.4 port 53896 connected to 10.100.0.19 port 5201
[ 23] local 10.100.0.4 port 53912 connected to 10.100.0.19 port 5201
[ 25] local 10.100.0.4 port 53926 connected to 10.100.0.19 port 5201
[ 27] local 10.100.0.4 port 53936 connected to 10.100.0.19 port 5201
[ 29] local 10.100.0.4 port 53950 connected to 10.100.0.19 port 5201
[ 31] local 10.100.0.4 port 53954 connected to 10.100.0.19 port 5201
[ 33] local 10.100.0.4 port 53966 connected to 10.100.0.19 port 5201
[ 35] local 10.100.0.4 port 53970 connected to 10.100.0.19 port 5201
[ 37] local 10.100.0.4 port 53984 connected to 10.100.0.19 port 5201
[ 39] local 10.100.0.4 port 53986 connected to 10.100.0.19 port 5201
[ 41] local 10.100.0.4 port 53994 connected to 10.100.0.19 port 5201
[ 43] local 10.100.0.4 port 53996 connected to 10.100.0.19 port 5201
[ 45] local 10.100.0.4 port 53998 connected to 10.100.0.19 port 5201
[ 47] local 10.100.0.4 port 54000 connected to 10.100.0.19 port 5201
[ 49] local 10.100.0.4 port 54014 connected to 10.100.0.19 port 5201
[ 51] local 10.100.0.4 port 54018 connected to 10.100.0.19 port 5201
[ 53] local 10.100.0.4 port 54034 connected to 10.100.0.19 port 5201
[ 55] local 10.100.0.4 port 54042 connected to 10.100.0.19 port 5201
[ 57] local 10.100.0.4 port 54046 connected to 10.100.0.19 port 5201
[ 59] local 10.100.0.4 port 54058 connected to 10.100.0.19 port 5201
[ 61] local 10.100.0.4 port 54068 connected to 10.100.0.19 port 5201
[ 63] local 10.100.0.4 port 54082 connected to 10.100.0.19 port 5201
[ 65] local 10.100.0.4 port 54096 connected to 10.100.0.19 port 5201
[ 67] local 10.100.0.4 port 54104 connected to 10.100.0.19 port 5201
[ ID] Interval           Transfer     Bitrate         Retr  Cwnd
[  5]   0.00-1.00   sec   172 MBytes  1.44 Gbits/sec    0    481 KBytes       
[  7]   0.00-1.00   sec   381 MBytes  3.19 Gbits/sec    0   1.15 MBytes       
[  9]   0.00-1.00   sec   226 MBytes  1.90 Gbits/sec    0    751 KBytes       
[ 11]   0.00-1.00   sec   256 KBytes  2.09 Mbits/sec    3   8.74 KBytes       
[ 13]   0.00-1.00   sec   345 MBytes  2.89 Gbits/sec    0   1.22 MBytes       
[ 15]   0.00-1.00   sec   173 MBytes  1.45 Gbits/sec    0    551 KBytes       
[ 17]   0.00-1.00   sec   512 KBytes  4.19 Mbits/sec   24   8.74 KBytes       
[ 19]   0.00-1.00   sec   384 KBytes  3.14 Mbits/sec   17   8.74 KBytes       
[ 21]   0.00-1.00   sec   256 KBytes  2.09 Mbits/sec   10   17.5 KBytes       
[ 23]   0.00-1.00   sec   373 MBytes  3.12 Gbits/sec    0   1.07 MBytes       
[ 25]   0.00-1.00   sec   226 MBytes  1.89 Gbits/sec    0    725 KBytes       
[ 27]   0.00-1.00   sec   672 MBytes  5.63 Gbits/sec    0   1.95 MBytes       
[ 29]   0.00-1.00   sec   384 KBytes  3.14 Mbits/sec    3   8.74 KBytes       
[ 31]   0.00-1.00   sec   256 KBytes  2.09 Mbits/sec    3   8.74 KBytes       
[ 33]   0.00-1.00   sec   256 KBytes  2.09 Mbits/sec    3   8.74 KBytes       
[ 35]   0.00-1.00   sec   672 MBytes  5.63 Gbits/sec    0   1.67 MBytes       
[ 37]   0.00-1.00   sec   331 MBytes  2.77 Gbits/sec    0    918 KBytes       
[ 39]   0.00-1.00   sec   256 KBytes  2.09 Mbits/sec    3   8.74 KBytes       
[ 41]   0.00-1.00   sec   256 KBytes  2.09 Mbits/sec    3   8.74 KBytes       
[ 43]   0.00-1.00   sec   166 MBytes  1.39 Gbits/sec    0    507 KBytes       
[ 45]   0.00-1.00   sec   256 KBytes  2.09 Mbits/sec    3   8.74 KBytes       
[ 47]   0.00-1.00   sec   256 KBytes  2.09 Mbits/sec    3   8.74 KBytes       
[ 49]   0.00-1.00   sec   296 MBytes  2.48 Gbits/sec    0    883 KBytes       
[ 51]   0.00-1.00   sec   302 MBytes  2.53 Gbits/sec    0    865 KBytes       
[ 53]   0.00-1.00   sec   256 KBytes  2.09 Mbits/sec    3   8.74 KBytes       
[ 55]   0.00-1.00   sec   256 KBytes  2.09 Mbits/sec    3   8.74 KBytes       
[ 57]   0.00-1.00   sec   256 KBytes  2.09 Mbits/sec    3   8.74 KBytes       
[ 59]   0.00-1.00   sec   223 MBytes  1.87 Gbits/sec    0    612 KBytes       
[ 61]   0.00-1.00   sec   170 MBytes  1.42 Gbits/sec    0    559 KBytes       
[ 63]   0.00-1.00   sec   256 KBytes  2.09 Mbits/sec    3   8.74 KBytes       
[ 65]   0.00-1.00   sec   256 KBytes  2.09 Mbits/sec    3   8.74 KBytes       
[ 67]   0.00-1.00   sec   256 KBytes  2.09 Mbits/sec    3   8.74 KBytes       
[SUM]   0.00-1.00   sec  4.62 GBytes  39.6 Gbits/sec   93             
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]   1.00-2.00   sec   167 MBytes  1.40 Gbits/sec    0    481 KBytes       
[  7]   1.00-2.00   sec   336 MBytes  2.82 Gbits/sec    0   1.15 MBytes       
[  9]   1.00-2.00   sec   224 MBytes  1.88 Gbits/sec    0    751 KBytes       
[ 11]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    1   8.74 KBytes       
[ 13]   1.00-2.00   sec   377 MBytes  3.16 Gbits/sec    0   1.43 MBytes       
[ 15]   1.00-2.00   sec   168 MBytes  1.41 Gbits/sec    0    551 KBytes       
[ 17]   1.00-2.00   sec   256 KBytes  2.10 Mbits/sec   13   17.5 KBytes       
[ 19]   1.00-2.00   sec   128 KBytes  1.05 Mbits/sec    7   8.74 KBytes       
[ 21]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    2   8.74 KBytes       
[ 23]   1.00-2.00   sec   336 MBytes  2.82 Gbits/sec    0   1.07 MBytes       
[ 25]   1.00-2.00   sec   224 MBytes  1.88 Gbits/sec    0    760 KBytes       
[ 27]   1.00-2.00   sec   670 MBytes  5.62 Gbits/sec    0   1.95 MBytes       
[ 29]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    1   8.74 KBytes       
[ 31]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    1   8.74 KBytes       
[ 33]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    1   8.74 KBytes       
[ 35]   1.00-2.00   sec   669 MBytes  5.61 Gbits/sec    0   1.67 MBytes       
[ 37]   1.00-2.00   sec   294 MBytes  2.46 Gbits/sec    0    961 KBytes       
[ 39]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    1   8.74 KBytes       
[ 41]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    1   8.74 KBytes       
[ 43]   1.00-2.00   sec   167 MBytes  1.40 Gbits/sec    0    507 KBytes       
[ 45]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    1   8.74 KBytes       
[ 47]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    1   8.74 KBytes       
[ 49]   1.00-2.00   sec   335 MBytes  2.81 Gbits/sec    0    883 KBytes       
[ 51]   1.00-2.00   sec   335 MBytes  2.81 Gbits/sec    0    865 KBytes       
[ 53]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    1   8.74 KBytes       
[ 55]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    1   8.74 KBytes       
[ 57]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    1   8.74 KBytes       
[ 59]   1.00-2.00   sec   224 MBytes  1.88 Gbits/sec    0    655 KBytes       
[ 61]   1.00-2.00   sec   167 MBytes  1.40 Gbits/sec    0    559 KBytes       
[ 63]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    1   8.74 KBytes       
[ 65]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    1   8.74 KBytes       
[ 67]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    1   8.74 KBytes       
[SUM]   1.00-2.00   sec  4.58 GBytes  39.4 Gbits/sec   36             
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]   2.00-3.00   sec   168 MBytes  1.41 Gbits/sec    0    481 KBytes       
[  7]   2.00-3.00   sec   334 MBytes  2.80 Gbits/sec    0   1.15 MBytes       
[  9]   2.00-3.00   sec   224 MBytes  1.88 Gbits/sec    0    751 KBytes       
[ 11]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0   8.74 KBytes       
[ 13]   2.00-3.00   sec   334 MBytes  2.80 Gbits/sec    0   1.43 MBytes       
[ 15]   2.00-3.00   sec   168 MBytes  1.41 Gbits/sec    0    551 KBytes       
[ 17]   2.00-3.00   sec   256 KBytes  2.10 Mbits/sec    7   8.74 KBytes       
[ 19]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    2   8.74 KBytes       
[ 21]   2.00-3.00   sec   512 KBytes  4.19 Mbits/sec   19   17.5 KBytes       
[ 23]   2.00-3.00   sec   336 MBytes  2.82 Gbits/sec    0   1.07 MBytes       
[ 25]   2.00-3.00   sec   223 MBytes  1.87 Gbits/sec    0    760 KBytes       
[ 27]   2.00-3.00   sec   670 MBytes  5.62 Gbits/sec    0   1.95 MBytes       
[ 29]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0   8.74 KBytes       
[ 31]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0   8.74 KBytes       
[ 33]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0   8.74 KBytes       
[ 35]   2.00-3.00   sec   670 MBytes  5.62 Gbits/sec    0   1.67 MBytes       
[ 37]   2.00-3.00   sec   335 MBytes  2.81 Gbits/sec    0    961 KBytes       
[ 39]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0   8.74 KBytes       
[ 41]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0   8.74 KBytes       
[ 43]   2.00-3.00   sec   167 MBytes  1.40 Gbits/sec    0    507 KBytes       
[ 45]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0   8.74 KBytes       
[ 47]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0   8.74 KBytes       
[ 49]   2.00-3.00   sec   335 MBytes  2.81 Gbits/sec    0    883 KBytes       
[ 51]   2.00-3.00   sec   334 MBytes  2.80 Gbits/sec    0    952 KBytes       
[ 53]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0   8.74 KBytes       
[ 55]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0   8.74 KBytes       
[ 57]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0   8.74 KBytes       
[ 59]   2.00-3.00   sec   223 MBytes  1.87 Gbits/sec    0    655 KBytes       
[ 61]   2.00-3.00   sec   167 MBytes  1.40 Gbits/sec    0    559 KBytes       
[ 63]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0   8.74 KBytes       
[ 65]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0   8.74 KBytes       
[ 67]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0   8.74 KBytes       
[SUM]   2.00-3.00   sec  4.58 GBytes  39.3 Gbits/sec   28             
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]   3.00-4.00   sec   167 MBytes  1.40 Gbits/sec    0    594 KBytes       
[  7]   3.00-4.00   sec   336 MBytes  2.82 Gbits/sec    0   1.15 MBytes       
[  9]   3.00-4.00   sec   223 MBytes  1.87 Gbits/sec    0    830 KBytes       
[ 11]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec    1   8.74 KBytes       
[ 13]   3.00-4.00   sec   337 MBytes  2.83 Gbits/sec    0   1.43 MBytes       
[ 15]   3.00-4.00   sec   168 MBytes  1.41 Gbits/sec    0    620 KBytes       
[ 17]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec    1   8.74 KBytes       
[ 19]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec    0   8.74 KBytes       
[ 21]   3.00-4.00   sec   384 KBytes  3.15 Mbits/sec   18   17.5 KBytes       
[ 23]   3.00-4.00   sec   334 MBytes  2.81 Gbits/sec    0   1.12 MBytes       
[ 25]   3.00-4.00   sec   223 MBytes  1.87 Gbits/sec    0    760 KBytes       
[ 27]   3.00-4.00   sec   670 MBytes  5.62 Gbits/sec    0   2.04 MBytes       
[ 29]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec    1   8.74 KBytes       
[ 31]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec    1   8.74 KBytes       
[ 33]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec    1   8.74 KBytes       
[ 35]   3.00-4.00   sec   670 MBytes  5.62 Gbits/sec    0   1.67 MBytes       
[ 37]   3.00-4.00   sec   333 MBytes  2.79 Gbits/sec    0   1005 KBytes       
[ 39]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec    1   8.74 KBytes       
[ 41]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec    1   8.74 KBytes       
[ 43]   3.00-4.00   sec   168 MBytes  1.41 Gbits/sec    0    603 KBytes       
[ 45]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec    1   8.74 KBytes       
[ 47]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec    1   8.74 KBytes       
[ 49]   3.00-4.00   sec   335 MBytes  2.81 Gbits/sec    0    961 KBytes       
[ 51]   3.00-4.00   sec   335 MBytes  2.81 Gbits/sec    0    952 KBytes       
[ 53]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec    1   8.74 KBytes       
[ 55]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec    1   8.74 KBytes       
[ 57]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec    1   8.74 KBytes       
[ 59]   3.00-4.00   sec   223 MBytes  1.87 Gbits/sec    0    655 KBytes       
