Connecting to host 10.100.0.19, port 5201
[  5] local 10.100.0.4 port 46548 connected to 10.100.0.19 port 5201
[  7] local 10.100.0.4 port 46564 connected to 10.100.0.19 port 5201
[  9] local 10.100.0.4 port 46580 connected to 10.100.0.19 port 5201
[ 11] local 10.100.0.4 port 46594 connected to 10.100.0.19 port 5201
[ 13] local 10.100.0.4 port 46600 connected to 10.100.0.19 port 5201
[ 15] local 10.100.0.4 port 46612 connected to 10.100.0.19 port 5201
[ 17] local 10.100.0.4 port 46626 connected to 10.100.0.19 port 5201
[ 19] local 10.100.0.4 port 46640 connected to 10.100.0.19 port 5201
[ 21] local 10.100.0.4 port 46656 connected to 10.100.0.19 port 5201
[ 23] local 10.100.0.4 port 46664 connected to 10.100.0.19 port 5201
[ 25] local 10.100.0.4 port 46676 connected to 10.100.0.19 port 5201
[ 27] local 10.100.0.4 port 46680 connected to 10.100.0.19 port 5201
[ 29] local 10.100.0.4 port 46696 connected to 10.100.0.19 port 5201
[ 31] local 10.100.0.4 port 46706 connected to 10.100.0.19 port 5201
[ 33] local 10.100.0.4 port 46712 connected to 10.100.0.19 port 5201
[ 35] local 10.100.0.4 port 46720 connected to 10.100.0.19 port 5201
[ 37] local 10.100.0.4 port 46736 connected to 10.100.0.19 port 5201
[ 39] local 10.100.0.4 port 46744 connected to 10.100.0.19 port 5201
[ 41] local 10.100.0.4 port 46760 connected to 10.100.0.19 port 5201
[ 43] local 10.100.0.4 port 46770 connected to 10.100.0.19 port 5201
[ 45] local 10.100.0.4 port 46772 connected to 10.100.0.19 port 5201
[ 47] local 10.100.0.4 port 46786 connected to 10.100.0.19 port 5201
[ 49] local 10.100.0.4 port 46790 connected to 10.100.0.19 port 5201
[ 51] local 10.100.0.4 port 46802 connected to 10.100.0.19 port 5201
[ 53] local 10.100.0.4 port 46808 connected to 10.100.0.19 port 5201
[ 55] local 10.100.0.4 port 46820 connected to 10.100.0.19 port 5201
[ 57] local 10.100.0.4 port 46830 connected to 10.100.0.19 port 5201
[ 59] local 10.100.0.4 port 46842 connected to 10.100.0.19 port 5201
[ 61] local 10.100.0.4 port 46844 connected to 10.100.0.19 port 5201
[ 63] local 10.100.0.4 port 46860 connected to 10.100.0.19 port 5201
[ 65] local 10.100.0.4 port 46864 connected to 10.100.0.19 port 5201
[ 67] local 10.100.0.4 port 46870 connected to 10.100.0.19 port 5201
[ ID] Interval           Transfer     Bitrate         Retr  Cwnd
[  5]   0.00-1.00   sec   272 MBytes  2.28 Gbits/sec    0    891 KBytes       
[  7]   0.00-1.00   sec   256 KBytes  2.09 Mbits/sec    7   8.74 KBytes       
[  9]   0.00-1.00   sec   264 MBytes  2.21 Gbits/sec    0    804 KBytes       
[ 11]   0.00-1.00   sec   256 KBytes  2.09 Mbits/sec    3   8.74 KBytes       
[ 13]   0.00-1.00   sec   264 MBytes  2.22 Gbits/sec    0    620 KBytes       
[ 15]   0.00-1.00   sec   256 KBytes  2.09 Mbits/sec    3   8.74 KBytes       
[ 17]   0.00-1.00   sec   256 KBytes  2.09 Mbits/sec    6   8.74 KBytes       
