Connecting to host 10.100.0.19, port 5201
[  5] local 10.100.0.4 port 37988 connected to 10.100.0.19 port 5201
[  7] local 10.100.0.4 port 38000 connected to 10.100.0.19 port 5201
[  9] local 10.100.0.4 port 38006 connected to 10.100.0.19 port 5201
[ 11] local 10.100.0.4 port 38014 connected to 10.100.0.19 port 5201
[ 13] local 10.100.0.4 port 38016 connected to 10.100.0.19 port 5201
[ 15] local 10.100.0.4 port 38024 connected to 10.100.0.19 port 5201
[ 17] local 10.100.0.4 port 38030 connected to 10.100.0.19 port 5201
[ 19] local 10.100.0.4 port 38038 connected to 10.100.0.19 port 5201
[ 21] local 10.100.0.4 port 38044 connected to 10.100.0.19 port 5201
[ 23] local 10.100.0.4 port 38056 connected to 10.100.0.19 port 5201
[ 25] local 10.100.0.4 port 38072 connected to 10.100.0.19 port 5201
[ 27] local 10.100.0.4 port 38084 connected to 10.100.0.19 port 5201
[ 29] local 10.100.0.4 port 38086 connected to 10.100.0.19 port 5201
[ 31] local 10.100.0.4 port 38100 connected to 10.100.0.19 port 5201
[ 33] local 10.100.0.4 port 38104 connected to 10.100.0.19 port 5201
[ 35] local 10.100.0.4 port 38120 connected to 10.100.0.19 port 5201
[ 37] local 10.100.0.4 port 38132 connected to 10.100.0.19 port 5201
[ 39] local 10.100.0.4 port 38134 connected to 10.100.0.19 port 5201
[ 41] local 10.100.0.4 port 38142 connected to 10.100.0.19 port 5201
[ 43] local 10.100.0.4 port 38148 connected to 10.100.0.19 port 5201
[ 45] local 10.100.0.4 port 38152 connected to 10.100.0.19 port 5201
[ 47] local 10.100.0.4 port 38168 connected to 10.100.0.19 port 5201
[ 49] local 10.100.0.4 port 38176 connected to 10.100.0.19 port 5201
[ 51] local 10.100.0.4 port 38180 connected to 10.100.0.19 port 5201
[ 53] local 10.100.0.4 port 38184 connected to 10.100.0.19 port 5201
[ 55] local 10.100.0.4 port 38188 connected to 10.100.0.19 port 5201
[ 57] local 10.100.0.4 port 38190 connected to 10.100.0.19 port 5201
[ 59] local 10.100.0.4 port 38202 connected to 10.100.0.19 port 5201
[ 61] local 10.100.0.4 port 38212 connected to 10.100.0.19 port 5201
[ 63] local 10.100.0.4 port 38226 connected to 10.100.0.19 port 5201
[ 65] local 10.100.0.4 port 38238 connected to 10.100.0.19 port 5201
[ 67] local 10.100.0.4 port 38246 connected to 10.100.0.19 port 5201
[ ID] Interval           Transfer     Bitrate         Retr  Cwnd
[  5]   0.00-1.00   sec   266 MBytes  2.23 Gbits/sec    0    891 KBytes       
[  7]   0.00-1.00   sec   384 KBytes  3.14 Mbits/sec   23   8.74 KBytes       
[  9]   0.00-1.00   sec   200 MBytes  1.68 Gbits/sec    0    568 KBytes       
[ 11]   0.00-1.00   sec   199 MBytes  1.67 Gbits/sec    0    568 KBytes       
[ 13]   0.00-1.00   sec   780 MBytes  6.54 Gbits/sec    0   1.83 MBytes       
[ 15]   0.00-1.00   sec   142 MBytes  1.19 Gbits/sec    0    568 KBytes       
[ 17]   0.00-1.00   sec   256 KBytes  2.09 Mbits/sec    3   8.74 KBytes       
[ 19]   0.00-1.00   sec   199 MBytes  1.67 Gbits/sec    0    559 KBytes       
[ 21]   0.00-1.00   sec   256 KBytes  2.09 Mbits/sec    3   8.74 KBytes       
[ 23]   0.00-1.00   sec   264 MBytes  2.21 Gbits/sec    0    813 KBytes       
[ 25]   0.00-1.00   sec   256 KBytes  2.09 Mbits/sec    3   8.74 KBytes       
[ 27]   0.00-1.00   sec   256 KBytes  2.09 Mbits/sec    3   8.74 KBytes       
[ 29]   0.00-1.00   sec   197 MBytes  1.65 Gbits/sec    0    717 KBytes       
[ 31]   0.00-1.00   sec   198 MBytes  1.65 Gbits/sec    0    612 KBytes       
[ 33]   0.00-1.00   sec   262 MBytes  2.19 Gbits/sec    0    786 KBytes       
[ 35]   0.00-1.00   sec   256 KBytes  2.09 Mbits/sec    3   8.74 KBytes       
[ 37]   0.00-1.00   sec   265 MBytes  2.22 Gbits/sec    0    699 KBytes       
[ 39]   0.00-1.00   sec   256 KBytes  2.09 Mbits/sec    3   8.74 KBytes       
[ 41]   0.00-1.00   sec   256 KBytes  2.09 Mbits/sec    3   8.74 KBytes       
[ 43]   0.00-1.00   sec   197 MBytes  1.65 Gbits/sec    0    568 KBytes       
[ 45]   0.00-1.00   sec   262 MBytes  2.19 Gbits/sec    0    778 KBytes       
[ 47]   0.00-1.00   sec   256 KBytes  2.09 Mbits/sec    3   8.74 KBytes       
[ 49]   0.00-1.00   sec   197 MBytes  1.65 Gbits/sec    1    603 KBytes       
[ 51]   0.00-1.00   sec   262 MBytes  2.20 Gbits/sec    0    848 KBytes       
[ 53]   0.00-1.00   sec   123 MBytes  1.03 Gbits/sec    0    559 KBytes       
[ 55]   0.00-1.00   sec   262 MBytes  2.19 Gbits/sec    0    944 KBytes       
[ 57]   0.00-1.00   sec   256 KBytes  2.09 Mbits/sec    3   8.74 KBytes       
[ 59]   0.00-1.00   sec   261 MBytes  2.19 Gbits/sec    0    760 KBytes       
[ 61]   0.00-1.00   sec   256 KBytes  2.09 Mbits/sec    6   8.74 KBytes       
[ 63]   0.00-1.00   sec   384 KBytes  3.14 Mbits/sec   18   17.5 KBytes       
[ 65]   0.00-1.00   sec   256 KBytes  2.09 Mbits/sec    3   8.74 KBytes       
[ 67]   0.00-1.00   sec   196 MBytes  1.65 Gbits/sec    0    725 KBytes       
[SUM]   0.00-1.00   sec  4.62 GBytes  39.7 Gbits/sec   78             
- - - - - - - - - - - - - - - - - - - - - - - - -
