Connecting to host 10.100.0.19, port 5201
[  5] local 10.100.0.4 port 43004 connected to 10.100.0.19 port 5201
[  7] local 10.100.0.4 port 43008 connected to 10.100.0.19 port 5201
[  9] local 10.100.0.4 port 43010 connected to 10.100.0.19 port 5201
[ 11] local 10.100.0.4 port 43020 connected to 10.100.0.19 port 5201
[ 13] local 10.100.0.4 port 43034 connected to 10.100.0.19 port 5201
[ 15] local 10.100.0.4 port 43048 connected to 10.100.0.19 port 5201
[ 17] local 10.100.0.4 port 43062 connected to 10.100.0.19 port 5201
[ 19] local 10.100.0.4 port 43070 connected to 10.100.0.19 port 5201
[ 21] local 10.100.0.4 port 43080 connected to 10.100.0.19 port 5201
[ 23] local 10.100.0.4 port 43094 connected to 10.100.0.19 port 5201
[ 25] local 10.100.0.4 port 43096 connected to 10.100.0.19 port 5201
[ 27] local 10.100.0.4 port 43100 connected to 10.100.0.19 port 5201
[ 29] local 10.100.0.4 port 43108 connected to 10.100.0.19 port 5201
[ 31] local 10.100.0.4 port 43114 connected to 10.100.0.19 port 5201
[ 33] local 10.100.0.4 port 43122 connected to 10.100.0.19 port 5201
[ 35] local 10.100.0.4 port 43134 connected to 10.100.0.19 port 5201
[ 37] local 10.100.0.4 port 43144 connected to 10.100.0.19 port 5201
[ 39] local 10.100.0.4 port 43154 connected to 10.100.0.19 port 5201
[ 41] local 10.100.0.4 port 43160 connected to 10.100.0.19 port 5201
[ 43] local 10.100.0.4 port 43164 connected to 10.100.0.19 port 5201
[ 45] local 10.100.0.4 port 43178 connected to 10.100.0.19 port 5201
[ 47] local 10.100.0.4 port 43188 connected to 10.100.0.19 port 5201
[ 49] local 10.100.0.4 port 43196 connected to 10.100.0.19 port 5201
[ 51] local 10.100.0.4 port 43210 connected to 10.100.0.19 port 5201
[ 53] local 10.100.0.4 port 43226 connected to 10.100.0.19 port 5201
[ 55] local 10.100.0.4 port 43230 connected to 10.100.0.19 port 5201
[ 57] local 10.100.0.4 port 43236 connected to 10.100.0.19 port 5201
[ 59] local 10.100.0.4 port 43246 connected to 10.100.0.19 port 5201
[ 61] local 10.100.0.4 port 43250 connected to 10.100.0.19 port 5201
[ 63] local 10.100.0.4 port 43266 connected to 10.100.0.19 port 5201
[ 65] local 10.100.0.4 port 43270 connected to 10.100.0.19 port 5201
[ 67] local 10.100.0.4 port 43274 connected to 10.100.0.19 port 5201
[ ID] Interval           Transfer     Bitrate         Retr  Cwnd
[  5]   0.00-1.00   sec   142 MBytes  1.19 Gbits/sec   98    198 KBytes       
[  7]   0.00-1.00   sec   158 MBytes  1.32 Gbits/sec  189    133 KBytes       
[  9]   0.00-1.00   sec   176 MBytes  1.48 Gbits/sec  253    160 KBytes       
[ 11]   0.00-1.00   sec   108 MBytes   901 Mbits/sec  144    127 KBytes       
[ 13]   0.00-1.00   sec   103 MBytes   865 Mbits/sec  166    185 KBytes       
[ 15]   0.00-1.00   sec   102 MBytes   852 Mbits/sec  173   96.2 KBytes       
[ 17]   0.00-1.00   sec   161 MBytes  1.35 Gbits/sec  148    175 KBytes       
[ 19]   0.00-1.00   sec  97.1 MBytes   814 Mbits/sec  125    148 KBytes       
[ 21]   0.00-1.00   sec   143 MBytes  1.20 Gbits/sec  173    146 KBytes       
[ 23]   0.00-1.00   sec   152 MBytes  1.27 Gbits/sec   81    106 KBytes       
[ 25]   0.00-1.00   sec   162 MBytes  1.36 Gbits/sec  237    117 KBytes       
[ 27]   0.00-1.00   sec   147 MBytes  1.23 Gbits/sec  186    197 KBytes       
[ 29]   0.00-1.00   sec   155 MBytes  1.30 Gbits/sec  236   79.2 KBytes       
[ 31]   0.00-1.00   sec  79.5 MBytes   666 Mbits/sec  148    148 KBytes       
[ 33]   0.00-1.00   sec   173 MBytes  1.45 Gbits/sec  240    191 KBytes       
[ 35]   0.00-1.00   sec   194 MBytes  1.63 Gbits/sec  270    160 KBytes       
[ 37]   0.00-1.00   sec  95.9 MBytes   803 Mbits/sec   53    171 KBytes       
[ 39]   0.00-1.00   sec   135 MBytes  1.13 Gbits/sec  128    144 KBytes       
[ 41]   0.00-1.00   sec   168 MBytes  1.40 Gbits/sec  188    113 KBytes       
[ 43]   0.00-1.00   sec   108 MBytes   905 Mbits/sec   77    154 KBytes       
[ 45]   0.00-1.00   sec   140 MBytes  1.17 Gbits/sec  211    103 KBytes       
[ 47]   0.00-1.00   sec   183 MBytes  1.53 Gbits/sec  290    103 KBytes       
[ 49]   0.00-1.00   sec   108 MBytes   908 Mbits/sec  270    139 KBytes       
[ 51]   0.00-1.00   sec   135 MBytes  1.13 Gbits/sec  170    102 KBytes       
[ 53]   0.00-1.00   sec   145 MBytes  1.21 Gbits/sec  177    171 KBytes       
[ 55]   0.00-1.00   sec  97.9 MBytes   820 Mbits/sec  141    112 KBytes       
[ 57]   0.00-1.00   sec   166 MBytes  1.39 Gbits/sec  203    182 KBytes       
[ 59]   0.00-1.00   sec   124 MBytes  1.04 Gbits/sec  217    189 KBytes       
[ 61]   0.00-1.00   sec   163 MBytes  1.36 Gbits/sec  316    140 KBytes       
[ 63]   0.00-1.00   sec   162 MBytes  1.36 Gbits/sec  302    146 KBytes       
[ 65]   0.00-1.00   sec  96.6 MBytes   809 Mbits/sec  167    107 KBytes       
[ 67]   0.00-1.00   sec   134 MBytes  1.12 Gbits/sec   95    132 KBytes       
[SUM]   0.00-1.00   sec  4.31 GBytes  37.0 Gbits/sec  5872             
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]   1.00-2.00   sec   124 MBytes  1.04 Gbits/sec  148   55.1 KBytes       
[  7]   1.00-2.00   sec   137 MBytes  1.15 Gbits/sec  212   86.3 KBytes       
[  9]   1.00-2.00   sec   128 MBytes  1.08 Gbits/sec  228    180 KBytes       
[ 11]   1.00-2.00   sec   125 MBytes  1.05 Gbits/sec  222    112 KBytes       
[ 13]   1.00-2.00   sec   134 MBytes  1.12 Gbits/sec  244    195 KBytes       
[ 15]   1.00-2.00   sec   136 MBytes  1.14 Gbits/sec  167    102 KBytes       
[ 17]   1.00-2.00   sec   146 MBytes  1.23 Gbits/sec  194    150 KBytes       
[ 19]   1.00-2.00   sec   114 MBytes   952 Mbits/sec  233   70.7 KBytes       
[ 21]   1.00-2.00   sec   136 MBytes  1.14 Gbits/sec  184   74.9 KBytes       
[ 23]   1.00-2.00   sec   153 MBytes  1.29 Gbits/sec  248    168 KBytes       
[ 25]   1.00-2.00   sec   130 MBytes  1.09 Gbits/sec  241   87.7 KBytes       
[ 27]   1.00-2.00   sec   132 MBytes  1.11 Gbits/sec  197    106 KBytes       
[ 29]   1.00-2.00   sec   130 MBytes  1.09 Gbits/sec  272   72.1 KBytes       
[ 31]   1.00-2.00   sec   130 MBytes  1.09 Gbits/sec  219    106 KBytes       
[ 33]   1.00-2.00   sec   137 MBytes  1.15 Gbits/sec  239    136 KBytes       
[ 35]   1.00-2.00   sec   144 MBytes  1.21 Gbits/sec  190   55.1 KBytes       
[ 37]   1.00-2.00   sec   133 MBytes  1.12 Gbits/sec  252   94.7 KBytes       
[ 39]   1.00-2.00   sec   161 MBytes  1.35 Gbits/sec  247   60.8 KBytes       
[ 41]   1.00-2.00   sec   132 MBytes  1.10 Gbits/sec  208   60.8 KBytes       
[ 43]   1.00-2.00   sec   114 MBytes   958 Mbits/sec  186   56.6 KBytes       
[ 45]   1.00-2.00   sec   138 MBytes  1.16 Gbits/sec  138   50.9 KBytes       
[ 47]   1.00-2.00   sec   149 MBytes  1.25 Gbits/sec  279   63.6 KBytes       
[ 49]   1.00-2.00   sec   151 MBytes  1.27 Gbits/sec  183   67.9 KBytes       
[ 51]   1.00-2.00   sec   122 MBytes  1.03 Gbits/sec  216    103 KBytes       
[ 53]   1.00-2.00   sec   138 MBytes  1.15 Gbits/sec  199   69.3 KBytes       
[ 55]   1.00-2.00   sec   140 MBytes  1.18 Gbits/sec  182   82.0 KBytes       
[ 57]   1.00-2.00   sec   126 MBytes  1.06 Gbits/sec  200   66.5 KBytes       
[ 59]   1.00-2.00   sec   143 MBytes  1.20 Gbits/sec  252    137 KBytes       
[ 61]   1.00-2.00   sec   143 MBytes  1.20 Gbits/sec  246   79.2 KBytes       
[ 63]   1.00-2.00   sec   130 MBytes  1.09 Gbits/sec  208   90.5 KBytes       
[ 65]   1.00-2.00   sec   129 MBytes  1.09 Gbits/sec  154    102 KBytes       
[ 67]   1.00-2.00   sec   142 MBytes  1.20 Gbits/sec  236   76.4 KBytes       
[SUM]   1.00-2.00   sec  4.23 GBytes  36.3 Gbits/sec  6824             
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]   2.00-3.00   sec   143 MBytes  1.20 Gbits/sec  180    147 KBytes       
[  7]   2.00-3.00   sec   154 MBytes  1.29 Gbits/sec  180    144 KBytes       
[  9]   2.00-3.00   sec   153 MBytes  1.29 Gbits/sec  225    116 KBytes       
[ 11]   2.00-3.00   sec   127 MBytes  1.06 Gbits/sec  191    167 KBytes       
[ 13]   2.00-3.00   sec   142 MBytes  1.19 Gbits/sec  264    123 KBytes       
[ 15]   2.00-3.00   sec   114 MBytes   957 Mbits/sec  153    141 KBytes       
[ 17]   2.00-3.00   sec   139 MBytes  1.17 Gbits/sec  201    129 KBytes       
[ 19]   2.00-3.00   sec   135 MBytes  1.13 Gbits/sec  152    204 KBytes       
[ 21]   2.00-3.00   sec   125 MBytes  1.05 Gbits/sec  212    105 KBytes       
[ 23]   2.00-3.00   sec   152 MBytes  1.27 Gbits/sec  228    133 KBytes       
[ 25]   2.00-3.00   sec   112 MBytes   943 Mbits/sec  213    124 KBytes       
[ 27]   2.00-3.00   sec   130 MBytes  1.09 Gbits/sec  207    123 KBytes       
[ 29]   2.00-3.00   sec   120 MBytes  1.01 Gbits/sec  108    100 KBytes       
[ 31]   2.00-3.00   sec   134 MBytes  1.13 Gbits/sec  191    100 KBytes       
[ 33]   2.00-3.00   sec   156 MBytes  1.31 Gbits/sec  153    132 KBytes       
[ 35]   2.00-3.00   sec   124 MBytes  1.04 Gbits/sec  215    130 KBytes       
[ 37]   2.00-3.00   sec   137 MBytes  1.15 Gbits/sec  151   96.2 KBytes       
[ 39]   2.00-3.00   sec   154 MBytes  1.30 Gbits/sec  217    130 KBytes       
[ 41]   2.00-3.00   sec   147 MBytes  1.23 Gbits/sec  222    160 KBytes       
