Connecting to host 10.100.0.19, port 5201
[  5] local 10.100.0.4 port 55226 connected to 10.100.0.19 port 5201
[  7] local 10.100.0.4 port 55242 connected to 10.100.0.19 port 5201
[  9] local 10.100.0.4 port 55248 connected to 10.100.0.19 port 5201
[ 11] local 10.100.0.4 port 55254 connected to 10.100.0.19 port 5201
[ 13] local 10.100.0.4 port 55266 connected to 10.100.0.19 port 5201
[ 15] local 10.100.0.4 port 55276 connected to 10.100.0.19 port 5201
[ 17] local 10.100.0.4 port 55286 connected to 10.100.0.19 port 5201
[ 19] local 10.100.0.4 port 55288 connected to 10.100.0.19 port 5201
[ 21] local 10.100.0.4 port 55292 connected to 10.100.0.19 port 5201
[ 23] local 10.100.0.4 port 55294 connected to 10.100.0.19 port 5201
[ 25] local 10.100.0.4 port 55310 connected to 10.100.0.19 port 5201
[ 27] local 10.100.0.4 port 55322 connected to 10.100.0.19 port 5201
[ 29] local 10.100.0.4 port 55326 connected to 10.100.0.19 port 5201
[ 31] local 10.100.0.4 port 55332 connected to 10.100.0.19 port 5201
[ 33] local 10.100.0.4 port 55348 connected to 10.100.0.19 port 5201
[ 35] local 10.100.0.4 port 55364 connected to 10.100.0.19 port 5201
[ 37] local 10.100.0.4 port 55374 connected to 10.100.0.19 port 5201
[ 39] local 10.100.0.4 port 55390 connected to 10.100.0.19 port 5201
[ 41] local 10.100.0.4 port 55396 connected to 10.100.0.19 port 5201
[ 43] local 10.100.0.4 port 55404 connected to 10.100.0.19 port 5201
[ 45] local 10.100.0.4 port 55418 connected to 10.100.0.19 port 5201
[ 47] local 10.100.0.4 port 55426 connected to 10.100.0.19 port 5201
[ 49] local 10.100.0.4 port 55436 connected to 10.100.0.19 port 5201
[ 51] local 10.100.0.4 port 55440 connected to 10.100.0.19 port 5201
[ 53] local 10.100.0.4 port 55450 connected to 10.100.0.19 port 5201
[ 55] local 10.100.0.4 port 55452 connected to 10.100.0.19 port 5201
[ 57] local 10.100.0.4 port 55468 connected to 10.100.0.19 port 5201
[ 59] local 10.100.0.4 port 55472 connected to 10.100.0.19 port 5201
[ 61] local 10.100.0.4 port 55478 connected to 10.100.0.19 port 5201
[ 63] local 10.100.0.4 port 55484 connected to 10.100.0.19 port 5201
[ 65] local 10.100.0.4 port 55496 connected to 10.100.0.19 port 5201
[ 67] local 10.100.0.4 port 55502 connected to 10.100.0.19 port 5201
[ ID] Interval           Transfer     Bitrate         Retr  Cwnd
[  5]   0.00-1.00   sec   140 MBytes  1.17 Gbits/sec  200    140 KBytes       
[  7]   0.00-1.00   sec   131 MBytes  1.10 Gbits/sec  133   93.3 KBytes       
[  9]   0.00-1.00   sec   112 MBytes   937 Mbits/sec  122    174 KBytes       
[ 11]   0.00-1.00   sec   259 MBytes  2.17 Gbits/sec  537    116 KBytes       
[ 13]   0.00-1.00   sec   166 MBytes  1.39 Gbits/sec  157    164 KBytes       
[ 15]   0.00-1.00   sec   151 MBytes  1.27 Gbits/sec  121    133 KBytes       
